timestamp,open,high,low,close,volume,trades,buy_volume,sell_volume,oi
2026-02-05 13:00:00,114080.0,114120.0,113590.0,113670.0,11166,5189,5094.0,6072.0,54066
2026-02-05 14:00:00,113680.0,113910.0,113280.0,113720.0,8532,4148,4232.0,4300.0,52062
2026-02-05 15:00:00,113740.0,113760.0,113020.0,113320.0,9641,5045,4796.0,4845.0,52864
2026-02-05 16:00:00,113330.0,113790.0,113080.0,113640.0,4960,3031,2675.0,2285.0,52422
2026-02-05 17:00:00,113620.0,114090.0,113440.0,113780.0,4218,2597,2158.0,2060.0,51942
2026-02-05 18:00:00,113750.0,113790.0,113100.0,113250.0,2924,1731,1388.0,1536.0,51698
2026-02-05 19:00:00,113180.0,113330.0,113050.0,113310.0,3173,1777,1683.0,1490.0,50278
2026-02-05 20:00:00,113310.0,113530.0,113280.0,113490.0,1266,712,691.0,575.0,50204
2026-02-05 21:00:00,113490.0,113640.0,113370.0,113420.0,684,445,265.0,419.0,50032
2026-02-05 22:00:00,113420.0,113560.0,113370.0,113390.0,435,292,241.0,194.0,50018
2026-02-05 23:00:00,113390.0,113600.0,113390.0,113500.0,948,538,557.0,391.0,49658
2026-02-06 08:00:00,113840.0,113840.0,113630.0,113630.0,46,35,46.0,,49676
2026-02-06 09:00:00,113850.0,113920.0,113400.0,113430.0,2274,1370,1011.0,1263.0,50028
2026-02-06 10:00:00,113430.0,113610.0,112440.0,113000.0,15016,8900,7263.0,7753.0,51356
2026-02-06 11:00:00,113000.0,113570.0,112760.0,113490.0,5309,3045,2954.0,2355.0,51016
2026-02-06 12:00:00,113490.0,114070.0,113370.0,113880.0,6887,3614,3684.0,3203.0,51402
2026-02-06 13:00:00,113910.0,114090.0,113400.0,113410.0,4969,2989,2169.0,2800.0,50910
2026-02-06 14:00:00,113430.0,113580.0,113300.0,113460.0,3066,1562,1580.0,1486.0,50526
2026-02-06 15:00:00,113480.0,113850.0,113220.0,113350.0,2755,1641,1422.0,1333.0,50242
2026-02-06 16:00:00,113340.0,113630.0,112910.0,113040.0,3312,2070,1498.0,1814.0,50374
2026-02-06 17:00:00,113030.0,113240.0,112720.0,113080.0,4660,2629,2495.0,2165.0,51084
2026-02-06 18:00:00,113090.0,113200.0,112990.0,113110.0,1793,1004,831.0,962.0,51210
2026-02-06 19:00:00,113180.0,113270.0,113050.0,113210.0,616,402,267.0,349.0,51190
2026-02-06 20:00:00,113220.0,113320.0,113100.0,113200.0,798,417,298.0,500.0,50946
2026-02-06 21:00:00,113200.0,113200.0,113150.0,113150.0,284,153,174.0,110.0,50858
2026-02-06 22:00:00,113150.0,113300.0,113140.0,113210.0,511,211,388.0,123.0,50862
2026-02-06 23:00:00,113190.0,113220.0,113040.0,113170.0,514,278,177.0,337.0,50636
